DateTime,Seq Count,Timestamp 1,Timestamp 2,FP Temp,DIBTemp,HVTemp,HVVolts,HVCurrent,Amps_1v5,Amps_3v3_D,Amps_3v3_A,phRate,goodCmdCount,errorCount,HeaterPWM,HeaterAccum,sysError
2025-03-17_17-44-45,63541,1,6408,-19.999940138689922,3.5759671093707652,1.2109372130541374,-1.3451,0.22485996,148.795504,57.07019199999996,47.68429599999996,1,128,0,22.686400000000003,13,111
2025-03-17_17-45-45,63553,1,6468,-19.999940138689922,3.587680273038046,1.2252007525955833,-1.335,0.18037614,148.827832,57.080967999999984,47.68429599999996,5,128,0,22.6816,13,111
2025-03-17_17-46-45,63565,1,6528,-20.00093248394218,3.5935354882656725,1.2120347142222698,-1.335,0.22570565999999997,148.86016,57.080967999999984,47.748951999999974,6,128,0,22.7264,13,111
2025-03-17_17-47-45,63577,1,6588,-19.999940138689922,3.611095668855114,1.2131321643744144,-1.335,0.25259892,153.13823200000002,58.48184799999996,47.65196800000001,4,128,0,22.672,13,111
2025-03-17_17-48-46,63589,1,6648,-19.998947788542324,3.614021568772813,1.2164242088609,-1.3552,0.2504001,148.73084799999998,57.091744000000006,47.68429599999996,3,128,0,22.616,13,111
2025-03-17_17-49-46,63601,1,6708,-20.00093248394218,3.616947241056721,1.2208128880498776,-1.3653,0.24549504,148.795504,57.04863999999998,47.662743999999975,4,128,0,22.712,13,111
2025-03-17_17-50-46,63613,1,6768,-19.998947788542324,3.616947241056721,1.2317810237218367,-1.3249,0.21978576,148.827832,57.11329599999999,47.73817600000001,3,128,0,22.6048,13,111
2025-03-17_17-51-46,63625,1,6828,-19.998947788542324,3.6198726857208214,1.2262975915384828,-1.3249,0.21995489999999998,148.78472799999997,57.059416,47.63041599999997,3,128,0,22.6032,13,111
2025-03-17_17-52-47,63637,1,6888,-19.996963073544052,3.6198726857208214,1.2295878033043124,-1.335,0.23906771999999998,148.881712,57.059416,47.64119199999999,2,128,0,22.5008,13,111
2025-03-17_17-53-47,63649,1,6948,-19.999940138689922,3.6198726857208214,1.2262975915384828,-1.3249,0.20980649999999998,148.849384,57.07019199999996,47.673519999999996,4,128,0,22.652800000000003,13,111
2025-03-17_17-54-46,63661,1,7008,-19.999940138689922,3.6198726857208214,1.2262975915384828,-1.3653,0.20845338,148.773952,57.07019199999996,47.673519999999996,5,128,0,22.652800000000003,13,111
2025-03-17_17-55-46,63673,1,7068,-19.998947788542324,3.6198726857208214,1.2383594664364352,-1.3552,0.23061072,148.78472799999997,57.11329599999999,47.673519999999996,9,128,0,22.6048,13,111
2025-03-17_17-56-46,63685,1,7128,-20.00192482430336,3.6227979027789843,1.2394556959843612,-1.3653,0.23433179999999998,148.83860799999997,57.059416,47.673519999999996,2,128,0,22.756800000000002,13,111
2025-03-17_17-57-46,63697,1,7188,-20.00093248394218,3.6286476541327772,1.2306844389139542,-1.3552,0.20591627999999998,148.741624,57.11329599999999,47.69507199999998,5,128,0,22.704,13,111
